SA_CodeSANDRE;SA_CodeCAS;SA_Libelle;SA_Statut;SA_Usage_principal;SA_NQECMA;SA_NQEMA;SA_PNEC;SA_DT50;SA_Koc;SA_Gus;SA_Classification;SA_Biocide;SA_RgSiris2018;SA_Solubilite_mgl;SA_HydrolysePH7;SA_DU2015;SA_DU2017;UsageAgricole;Source;MaJ
5667;75747-77-2;Prochloraze manganese (4:1);non autorisé;Fongicides;;;0.55;;;;;;;;;;;traitement des rouilles et septoriose céréales, cultures florales, lin;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5668;127277-53-6;Prohexadione-calcium;;Régulateurs de croissance;;;120;;;1.760338779;Autre;;49;174;inst;0.057063;0.05759422;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5669;149979-41-9;Tepraloxydim;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5671;111988-49-9;Thiacloprid;;Insecticides;;;0.32;;;1.458339675;Autre;;10;184;TS;0.068508;0.068614125;Colza et maïs;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5672;1762-95-4;Thiocyanate d'ammonium;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5675;57018-04-9;Tolclofos-methyl;;Fongicides;;;1.2;;;0.250742551;N Organique;;;;;2.016184;2.016234228;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5676;87820-88-0;Tralkoxydime;;Herbicides;;;;;;2.201504225;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5677;76608-88-3;Triapenthenol;non autorisé;Régulateurs de croissance;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5678;650-51-1;Trichloracetate de sodium;;Herbicides;;;;;;6.131086728;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5679;64700-56-7;Triclopyr-butotyl;non autorisé;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5682;61949-76-6;Perméthrine cis;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5683;61949-77-7;Perméthrine trans;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5685;2655-15-4;2,3,5-Trimethacarb;;Répulsifs;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5686;1928-37-6;2,4,5-T methyl ester;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5687;94-79-1;2,4-D sec-butyl ester;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5691;95617-09-7;Fenoxaprop;non autorisé;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5695;2686-99-9;3,4,5-Trimethacarb;;Molluscicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5697;919-76-6;Amidithion;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5698;1610-17-9;Atraton;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5699;4658-28-0;Aziprotryne;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5700;103-33-3;Azobenzene;;Acaricides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5701;101-27-9;Barban;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5702;68505-69-1;Benfuresate;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5703;15310-01-7;Benodanil;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5705;22212-55-1;Benzoylprop ethyl;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5706;28434-00-6;Esdépalléthrine;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5707;74712-19-9;Bromobutide;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5708;1715-40-8;Bromocyclen;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5709;23184-66-9;Butachlor;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5710;36335-67-8;Butamifos;non autorisé;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5711;34681-23-7;Butoxycarboxim;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5713;7286-84-2;Chloramben methyl ester;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5714;2164.09.2;Chloranocryl;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5715;103-17-3;Chlorbenside;;Acaricides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5716;6164-98-3;Chlordimeform;;Acaricides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5717;14437-17-3;Chlorfenprop-methyl;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5718;2536-31-4;Chlorflurenol-methyl ester;;Régulateurs de croissance;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5719;1836-77-7;Chlornitrofen;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5720;510-15-6;Chlorobenzilate;;Acaricides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5721;5836.10.2;Chloropropylate;;Acaricides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5722;500-28-7;Chlorthion;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5723;60238-56-4;Chlorthiophos;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5724;7700-17-6;Crotoxyphos;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5725;299-86-5;Crufomate;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5726;13067-93-1;Cyanofenphos;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5727;2636-26-2;Cyanophos;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5728;22936-86-3;Cyprazine;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5729;69581-33-5;Cyprofuram;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5730;75463-73-9;Desbromo-bromobutide;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5731;2463-84-5;Dicapthon;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5732;57153-17-0;Dichlorprop methyl ester;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5733;99-30-9;Dicloran;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5734;77-73-6;Dicyclopentadiene;;Répulsifs;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5735;38727-55-8;Diethatyl ethyl;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5737;22936-75-0;Dimethametryn;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5738;29091-05-2;Dinitramine;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5739;973-21-7;Dinobuton;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5740;2813-95-8;Dinoseb acetate;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5741;6099-79-2;Dinoseb methyl ether;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5742;3204-27-1;Dinoterb acetate;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5743;6988-21-2;Dioxacarb;non autorisé;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5744;4147-51-7;Dipropetryn;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5745;5131-24-8;Ditalimfos;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5746;97886-45-8;Dithiopyr;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5747;5707-69-7;Drazoxolon;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5748;149961-52-4;dimoxystrobine;;Fongicides;;;1.67;;;1.736554866;T. T+. CMR;;52;3.5;stable;0.170729;0.170580954;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5749;128621-72-7;Carfentrazone;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5750;21087-57-0;Desethylterbutylazine-2-hydroxy;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5751;17109-49-8;Edifenphos;non autorisé;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5752;3369-52-6;Endosulfan ether;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5753;3868-61-9;Endosulfan lactone;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5754;136-25-4;Erbon;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5755;85785-20-2;Esprocarb;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5756;60207-93-4;Etaconazole;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5757;55283-68-6;Ethalfluraline;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5758;2941-55-1;Ethiolate;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5759;2593-15-9;Etridiazole;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5760;38260-54-7;Etrimfos;non autorisé;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5761;52-85-7;Famphur;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5762;14255-88-0;Fenazaflor;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5763;3766-81-2;Fenobucarb;non autorisé;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5764;4841-20-7;Fenoprop methyl ester;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5765;115-90-2;Fensulfothion;;Nématicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5766;3761-41-9;Fenthion sulfoxide;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5767;37893-02-0;Flubenzimine;;Acaricides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5768;33245-39-5;Fluchloralin;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5769;62924-70-3;Flumetralin;;Régulateurs de croissance;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5770;15457-05-3;Fluorodifen;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5771;2314.09.2;Flurenol-butyl ester;;Régulateurs de croissance;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5772;1216-44-0;Flurenol-methylester;;Régulateurs de croissance;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5773;3878-19-1;Fuberidazole;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5774;60568-05-0;Furmecyclox;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5776;70-30-4;Hexachlorophene;;Miticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5777;26087-47-8;Iprobenfos;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5779;30979-48-7;Isocarbamide;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5780;57052-04-7;Isomethiozin;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5781;2631-40-5;Isoprocarb;non autorisé;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5782;33820-53-0;Isopropalin;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5783;50512-35-1;Isoprothiolane;;Régulateurs de croissance;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5784;18854-01-8;Isoxathion;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5785;21609-90-5;Leptophos;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5786;25006-32-0;Leptophos oxon;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5787;1634-78-2;Malaoxon;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5788;57153-18-1;MCPB methyl ester;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5789;2595-54-2;Mecarbam;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5790;78-57-9;Menazon;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5791;950-10-7;Mephosfolan;non autorisé;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5792;62610-77-9;Methacrifos;non autorisé;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5793;950-35-6;Methyl paraoxon;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5795;42609-73-4;Methyldymron;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5796;1129-41-5;Metolcarb;non autorisé;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5797;134-62-3;N,N-Diethyl-m-toluamide;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5800;1929-82-4;Nitrapyrin;;Bactéricides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5801;10552-74-6;Nitrothal-isopropyl;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5804;25900-20-3;Chlorthiophos sulfone;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5805;74782-23-3;Oxabetrinil;;Phytoprotecteurs;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5806;311-45-5;Paraoxone;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5807;1114-71-2;Pebulate;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5808;527-20-8;Pentachloroaniline;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5809;2307-68-8;Pentanochlor;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5811;2275-14-1;Phenkapton;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5813;2597.03.7;Phenthoate;non autorisé;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5814;947-02-4;Phosfolan;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5815;87-41-2;Phtalide;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5816;14143-55-6;Picloram methyl ester;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5817;83-26-1;Pindone;;Rodenticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5818;3478-94-2;Piperalin;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5819;24151-93-7;Piperophos;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5820;21757-82-4;Plifenat;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5822;27605-76-1;Probenazole;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5823;26399-36-0;Profluralin;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5824;34643-46-4;Prothiofos;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5825;24691-76-7;Pyracarbolid;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5826;88678-67-5;Pyributicarb;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5827;1086-02-8;Pyridinitril;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5828;57369-32-1;Pyroquilon;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5829;78-48-8;S,S,S-Tributylphosphorotrithioate;;Régulateurs de croissance;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5831;35400-43-2;Sulprofos;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5832;1918-18-9;Swep;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5834;21564-17-0;TCMTB;;Miticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5835;1918.11.2;Terbucarb;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5836;3244-90-4;Tetrapropyl thiodiphosphate;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5837;2227-13-6;Tetrasul;;Acaricides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5838;297-97-2;Thionazin;;Nématicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5839;1031-47-6;Triamiphos;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5840;150-50-5;Tributyl phosphorotrithioite;;Régulateurs de croissance;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5841;58138-08-2;Tridiphane;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5842;1912-26-1;Trietazine;non autorisé;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5843;99387-89-0;Triflumizole;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5844;64529-56-2;Tycor;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5845;83657-17-4;Uniconizole-P;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5867;;Acide methylarsonique;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5878;7664-38-2;Acide phosphorique;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5879;;Methanethiol;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5881;;Acroleine;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5920;31393-98-3;di 1 p menthene;;Régulateurs de croissance;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5921;7696-12-0;Tetramethrin;non autorisé;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5922;36756-79-3;Tiocarbazil;non autorisé;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5928;;Iodure de methyle;;Nématicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5929;140-38-5;1-(4-chlorophényl)urée;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5930;42609-52-9;Daimuron;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5934;51707-55-2;Thidiazuron;non autorisé;Régulateurs de croissance;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5968;7374-53-0;Propazine 2-hydroxy;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5969;68157-60-8;Forchlorfenuron;;Régulateurs de croissance;;;;578;1100;2.647604229;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5970;62850-32-2;Fenothiocarbe;non autorisé;Acaricides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5971;38902-68-0;Trietazine desethyl;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
5981;37019-18-4;Sebutylazine desethyl;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6101;33124-61-7;Sebuthylazine 2-hydroxy;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6102;15352-25-7;Trietazine 2-hydroxy;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6167;140-57-8;Aramite;;Acaricides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6214;2122-19-2;Propylene thiouree;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6225;27134-27-6;Dichloroanilines;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
